294.135010,294.135010,282.174988,283.348999,19982500,1
282.382996,291.114014,280.532990,290.407990,18718600,0
287.303009,288.127014,273.966003,274.795990,15264300,1
274.608002,279.638000,265.039001,265.660004,18200800,1
266.145996,272.203003,265.200012,267.795990,18880300,0
267.394012,268.277008,219.906006,225.860992,72843904,1
223.893997,223.893997,171.509995,178.102997,97638704,1
176.897003,229.067001,176.897003,209.843994,81773504,0
209.070007,221.591003,199.770996,208.097000,38421000,1
207.834000,211.731003,194.875000,199.259995,23469700,1
200.050003,218.695007,194.505997,210.339005,30085100,0
211.470993,216.727997,207.317993,214.860992,18658300,0
212.906998,215.240997,205.153000,211.315002,24051100,1
211.378006,227.787994,211.212006,226.897003,29924600,0
227.322006,237.018997,226.434006,233.406006,33544600,0
233.516998,234.845001,225.195999,232.878998,24621700,1
232.699997,248.210007,230.022003,247.847000,24782500,0
247.352005,255.074005,243.889999,253.718002,33582700,0
254.078995,309.384003,254.078995,273.472992,106794000,0
273.166992,275.480011,250.653000,263.475006,44399000,1
263.351013,266.535004,227.046005,233.914993,44352200,1
233.348007,238.705994,220.712006,233.513000,32213400,0
232.772003,242.850998,225.839005,226.425003,26605200,1
226.440994,233.503998,216.309006,217.464005,23348200,1
216.867004,231.574005,212.014999,226.972000,29128500,0
226.490997,242.175003,222.658997,238.229004,30612100,0
237.453995,245.957001,224.483002,227.268005,40783700,1
227.511002,230.057999,221.113007,226.852997,26594300,1
227.664993,239.404999,214.725006,217.110992,22516400,1
216.923004,230.509995,216.231995,222.266006,24435300,0
222.632996,230.298996,222.606995,227.753998,21604200,0
227.692993,229.438004,221.076996,223.412003,17145200,1
223.389008,223.977005,217.018997,220.110001,27791300,1
220.281998,221.807007,215.332001,219.839005,21115100,1
219.731995,223.406006,218.074005,219.184998,17201900,1
219.207993,222.199005,217.613998,221.764008,15206200,0
221.968994,240.259003,221.261993,235.427002,42744400,0
235.528000,259.808014,235.528000,257.321014,49732500,0
257.506989,265.610992,227.684006,234.824997,56552400,1
234.824997,239.520996,229.022003,233.843002,28153700,1
233.421997,245.774994,232.313995,243.610001,27363100,0
243.779999,244.251007,232.339996,236.326004,25200800,1
236.410004,242.671997,235.591995,240.283005,18270500,0
240.251007,247.100998,239.298996,243.779007,23876700,0
243.751999,255.320007,243.184006,244.533997,12284200,0
244.544006,246.391998,233.850998,235.977005,19527000,1
235.994995,240.108994,232.421005,238.891998,16400000,0
238.998001,239.901001,236.401993,238.735001,14200400,1
238.889999,239.339996,235.529999,237.470001,11496200,1
237.337006,237.710007,234.257004,236.425995,13619400,1
236.436005,256.653015,236.436005,253.828003,44013900,0
253.520004,254.692001,249.479004,254.263000,13949300,0
254.283005,261.660004,245.932999,260.201996,25213700,0
260.356995,276.300995,258.312988,275.670013,40465700,0
275.045990,285.795990,268.161011,281.701996,50461300,0
281.989990,284.225006,268.126007,273.092010,41383000,1
272.739014,281.666992,264.769012,276.178009,41302400,0
275.600006,277.608002,270.015015,272.722992,28918900,1
272.294006,277.854004,270.132996,276.260986,17825900,0
276.433014,277.858002,272.565002,274.354004,22067900,1
274.812012,292.700989,273.893005,289.606995,59178200,0
289.862000,300.044006,289.743011,291.760010,67770800,0
291.524994,297.390991,290.507996,296.378998,33963900,0
296.127014,297.088013,292.412994,294.354004,32585200,1
294.118011,294.497986,285.337006,285.337006,31421500,1
284.441986,286.342010,280.976013,281.885010,22612300,1
281.424988,286.528992,280.996002,286.393005,11970100,0
285.684998,294.112000,285.684998,290.592987,21516100,0
290.595001,292.364990,284.373993,285.505005,21497200,1
285.066986,285.335999,249.869995,256.299011,57008000,1
255.880005,264.243988,248.636002,260.928009,52732000,0
260.955994,264.847992,259.161987,261.748993,18456700,0
261.644012,262.196014,255.649994,260.024994,17130100,1
259.916992,269.747009,259.589996,267.959991,18438100,0
267.894989,277.296997,261.744995,266.739990,22811900,1
266.576996,267.002991,244.154999,245.595001,40073700,1
247.472000,249.190002,236.514999,246.197006,35866900,1
246.276001,254.354004,244.904999,248.531998,25730000,0
248.565994,256.811005,245.212997,247.029007,17274900,1
246.975006,254.205002,246.975006,252.798004,16040900,0
252.740005,253.139008,240.850006,242.712997,21699400,1
242.878998,249.242004,239.214005,247.526001,23009600,0
247.453995,248.729996,242.738998,244.223999,22672000,1
244.223007,247.541000,241.160004,247.272003,22877200,0
247.089005,254.460999,245.416000,253.005005,26272600,0
253.074005,256.042999,251.878998,254.322006,23146600,0
254.291000,255.257996,251.100006,253.697006,12493500,1
253.761002,260.674988,251.942001,260.597992,19649200,0
260.721008,261.798004,254.574997,255.492004,20034200,1
255.274002,255.804993,252.205002,253.179993,18467400,1
253.063995,253.847000,244.214996,245.022003,30086400,1
244.751007,246.117996,239.399994,243.675995,21643500,1
243.694000,243.694000,232.770996,236.072006,28882000,1
236.016006,239.537003,234.175003,236.552002,16365200,0
236.535004,237.727997,233.494995,236.153000,12387900,1
235.949997,236.934998,221.996002,224.587006,31181800,1
224.759003,224.975998,216.322998,219.158997,31719000,1
219.072998,223.832993,218.649002,223.832993,22562000,0
223.917007,229.671997,223.917007,228.572998,24805400,0
228.574997,228.906006,221.942001,222.882004,20429800,1
222.852997,224.315994,220.876007,223.356003,12939000,0
223.455994,226.352997,222.373001,222.600006,15021500,1
222.612000,226.350998,221.977005,224.626007,18364700,0
224.619995,235.268997,224.300995,235.268997,24978000,0
235.602005,237.908997,233.475998,234.175995,23847900,1
234.052994,236.475006,233.199005,236.462006,17036000,0
235.970001,236.304993,229.932999,231.268005,21448700,1
231.235001,232.561005,226.337006,226.389999,13957200,1
226.410004,226.944000,214.873993,219.429993,28943700,1
219.429001,233.304993,218.022995,229.285995,38574000,0
228.968994,229.494995,223.069000,225.854996,21469200,1
225.591003,227.039993,223.429993,225.807999,18936500,0
225.692993,239.563004,224.992996,236.145004,33818600,0
235.938995,238.966003,232.078995,232.078995,18815300,1
232.341003,235.727005,232.341003,234.929993,12535500,0
234.880005,243.240005,234.082993,240.358002,18494100,0
240.356003,242.638000,237.809998,239.018005,21223400,1
238.852005,239.203995,232.054001,236.121002,23929100,1
236.248993,236.453995,229.231003,229.781998,29587200,1
229.662003,239.104996,228.572998,237.334000,29064400,0
237.203995,246.274994,236.274002,243.863007,27445500,0
243.768997,247.804001,239.639008,241.832001,19790500,1
241.729004,244.067993,238.848999,240.296005,15019100,1
240.298996,244.270004,239.376007,242.158005,20892300,0
242.145004,242.880997,240.098999,241.112000,19282600,1
241.397995,243.703995,235.044998,236.376999,27180100,1
236.214005,237.798996,234.057007,236.929001,24413700,0
236.955002,238.753006,236.794998,237.604996,16329400,0
237.643997,237.697006,235.294998,236.153000,11089700,1
236.009995,238.024994,236.009995,236.802002,11134300,0
236.886993,237.210007,232.460007,233.128006,16780300,1
233.037003,234.151001,231.817001,231.947006,14241900,1
231.889999,234.682999,231.841995,234.018005,15499400,0
234.016006,236.242004,233.835007,235.343994,15108900,0
235.320999,240.968994,235.059998,240.348007,27003000,0
240.285995,241.024994,238.690994,238.871994,14605000,1
238.975998,241.977997,238.811005,240.953003,11508000,0
240.927002,241.020996,236.636993,237.110001,14423900,1
237.104004,238.242004,235.692001,237.115997,16425000,0
237.065002,238.636002,236.695007,237.283005,18837000,0
237.257004,237.824005,236.651993,237.408005,13829600,0
237.376999,237.522003,235.731003,237.095993,14805000,1
237.091995,237.093002,232.046005,233.345001,14098600,1
233.134995,233.251999,229.542007,230.190002,14730800,1
230.233002,231.712997,221.296005,222.925995,26090500,1
222.893997,226.416000,222.419006,225.802994,20459000,0
225.735992,227.404007,223.929993,225.873993,17752400,0
225.772003,226.580994,224.054001,224.324005,14728100,1
224.154007,225.968002,223.179001,224.951996,18056500,0
225.005005,225.718994,224.378998,225.619003,11131500,0
225.595993,226.194000,222.651993,222.880997,13318400,1
222.878998,229.464005,222.839005,228.488998,23378400,0
228.537994,230.953995,227.929001,229.048004,28353100,0
228.994995,229.781998,228.009995,228.802994,15904800,1
228.854996,230.287003,228.766998,229.705002,14416000,0
229.705002,231.057007,229.313004,229.981995,14017700,0
229.919998,232.651993,229.210007,232.401993,13305300,0
232.442001,234.858002,232.003998,233.542999,12165900,0
233.421997,237.835999,233.421997,236.822998,19912100,0
236.764999,251.742004,236.121994,250.895004,41612000,0
250.822998,256.852997,246.475998,249.283997,43858400,1
249.427994,252.108002,244.126999,249.007004,30980200,1
249.042999,250.977005,243.787003,244.606003,23965300,1
244.529999,245.828003,240.626999,245.212006,20608100,0
245.100006,245.223999,241.882004,243.944000,10600900,1
243.968994,247.917007,243.779007,246.990005,17692500,0
246.927002,247.304001,243.132996,244.296005,15108700,1
244.281998,244.341003,240.514999,240.514999,17344900,1
240.365005,243.332001,240.365005,242.798996,16133100,0
242.604004,243.748993,241.552994,243.593994,13983500,0
243.548996,251.339005,243.117004,250.990005,20488600,0
250.955002,251.171997,247.434006,249.011002,15137600,1
248.720993,257.173004,248.580994,257.063995,34742900,0
257.036011,267.867004,255.945999,263.071991,44533800,0
263.345001,265.171997,255.774002,258.621002,27029800,1
258.552002,261.631012,254.115997,255.412003,21551900,1
255.459000,257.076996,253.505005,256.335999,19033800,0
256.490997,261.457001,254.199997,260.885986,15620400,0
260.804993,274.506012,258.700989,271.912994,44156100,0
271.108002,277.421997,267.600006,269.029999,49154800,1
269.963013,271.341003,264.832001,266.207001,28857600,1
265.981995,272.971008,264.385986,270.785004,36980200,0
270.826996,272.334991,267.085999,269.227997,40301200,1
269.156006,294.591003,268.802002,284.894012,100390000,0
284.880005,298.506012,283.529999,293.114990,41109900,0
293.140015,314.394012,292.505005,310.867004,56405000,0
310.826996,310.947998,281.010986,292.053986,62053900,1
292.033997,296.147003,286.638000,287.463989,28727200,1
288.045013,293.247986,285.367004,285.829010,27486600,1
286.041992,291.183014,275.239990,278.088989,49482600,1
278.091003,280.279999,272.042999,279.471985,27591400,0
279.330994,282.527008,274.075012,274.901001,25187100,1
274.766998,275.670013,272.513000,273.614014,15332500,1
273.498993,278.980988,272.959991,278.980988,22711400,0
278.881989,280.546997,275.419006,275.833008,22930700,1
275.657013,277.665985,274.381012,277.221985,19389800,0
277.341003,278.110992,275.716003,276.049011,18531300,1
276.005005,289.252991,275.253998,288.278015,37199400,0
288.164001,290.733002,286.002014,288.696991,20662200,0
288.640015,293.052002,287.705994,292.686005,16032300,0
292.639008,297.773987,287.450012,293.623993,30592000,0
293.632996,296.648987,293.423004,294.427002,25453600,0
294.484009,294.536011,288.777008,289.589996,24672600,1
289.102997,290.126007,286.567993,287.721985,21635800,1
287.696014,288.959015,282.343994,284.649994,23629100,1
284.686005,284.932007,278.112000,281.601013,18995000,1
280.449005,283.032013,277.528992,282.614014,17722200,0
282.806000,285.471008,280.233002,281.226990,21474100,1
281.225006,285.714996,281.225006,285.217987,21908700,0
284.846985,285.501007,281.488007,281.881989,20128000,1
281.906006,281.906006,278.403015,278.576996,18792100,1
278.740997,280.391998,276.365997,279.584991,42484800,0
279.742004,279.928009,260.709991,260.997009,58533000,1
261.115997,267.002991,260.467987,265.083008,23789600,0
265.477997,267.032013,262.596008,264.470001,20979400,1
264.342010,270.385986,264.093994,270.385986,25433900,0
270.597992,270.673004,265.468994,266.376007,26815400,1
266.183014,266.231995,262.841003,264.079987,27685500,1
264.131989,267.466003,261.477997,265.679993,27091200,0
265.528992,266.666992,261.295990,261.550995,19321100,1
261.865997,262.440002,257.040985,258.506989,29717000,1
258.489990,260.505005,257.117004,257.976013,21617900,1
257.925995,257.993011,211.078995,211.078995,42147200,1
225.671005,237.408997,222.766006,226.684006,60869200,0
226.899002,237.365005,226.899002,235.350006,32275000,0
235.354996,236.432007,231.723999,232.569000,23173800,1
232.662003,234.957001,222.703995,230.389999,23205900,1
230.376007,232.705002,225.580002,228.169006,18406600,1
228.112000,228.139008,210.442993,210.494995,59220700,1
210.067993,226.320999,199.567001,221.608994,61089200,0
222.076004,231.182999,220.203995,225.830994,31808000,0
226.050003,228.643005,223.684006,224.768997,21905400,1
224.701004,235.218994,220.925995,231.395996,31336600,0
231.548996,233.222000,227.330002,229.779999,17142500,1
229.895004,232.067993,226.246994,228.761002,19412600,1
229.113998,231.955994,225.914993,230.056000,20710700,0
230.255997,231.216003,226.860001,228.121002,20575200,1
228.026993,230.576996,226.475006,229.283997,18760400,0
229.324005,229.604996,226.667007,227.182999,17482000,1
227.214996,230.899994,227.050995,230.298004,20962400,0
230.199005,236.143005,229.442993,235.018997,20671400,0
234.869995,242.912003,234.681000,239.839996,25473700,0
239.934006,242.106003,238.722000,239.847000,21192200,1
239.845993,245.781006,239.677994,243.606995,26879200,0
243.414993,244.416000,237.820999,238.167999,23635700,1
238.335999,241.292999,235.791000,238.477005,21215500,0
238.328995,241.169006,238.328995,240.106995,19224700,0
239.854996,240.123993,234.753998,235.229004,17962600,1
235.242004,235.934998,229.332001,230.511993,18478800,1
230.608994,232.440002,227.960999,230.643997,20997800,0
230.492004,259.182007,229.822006,230.304001,19177800,1
230.250000,231.214996,227.401993,229.091003,20144200,1
229.076004,230.285004,228.925995,229.809998,18935400,0
233.520996,234.352997,232.184998,232.975006,20242200,1
232.858002,233.205002,231.089005,231.492996,12712600,1
231.399002,232.365005,230.910004,231.212006,14444700,1
231.216995,231.216995,226.520996,227.085007,19678800,1
226.968994,232.386002,225.117004,230.617996,25009300,0
230.936005,231.835007,229.591003,230.283005,17254100,1
230.358002,235.649002,230.294998,234.529007,25097800,0
234.362000,237.427002,233.684006,235.143997,22363600,0
235.076004,235.403000,233.358002,234.339996,13724100,1
234.139008,234.526001,232.475998,232.757004,14179900,1
232.835999,239.339005,232.466995,239.141998,24713000,0
239.016006,239.802002,235.927994,236.686996,22691300,1
236.639999,237.733994,235.628998,236.059998,19743500,1
236.003998,238.445007,235.615997,237.548996,20488800,0
237.264008,238.541000,236.602997,237.292999,19677900,0
237.201996,239.315002,236.944000,238.729996,16482700,0
238.531006,238.968002,237.940002,238.259003,12999000,1
238.147003,240.382996,237.035004,240.382996,23335900,0
240.363998,246.934998,240.136002,246.063004,27535100,0
246.169998,246.681000,242.585007,242.968994,22999200,1
243.074997,244.251007,242.179001,242.304001,18515300,1
242.498001,244.227997,242.121994,243.931000,17353100,0
243.740005,245.319000,243.074005,244.940994,15912700,0
244.742004,247.242996,244.151993,247.050003,16827300,0
246.875000,247.453995,245.179001,245.307999,17388300,1
245.199997,250.235992,243.757004,249.507996,28198500,0
249.492996,254.274994,248.903000,251.988998,27462600,0
252.106995,255.962006,252.046005,254.320007,25223500,0
254.296005,266.135010,253.925995,262.868988,35901500,0
262.747009,273.578003,262.367004,270.640015,43199600,0
270.907013,271.667999,260.777008,261.643005,22434300,1
261.860992,264.820007,260.950989,263.437012,25258800,0
263.571991,270.834991,263.226990,269.463013,30889800,0
269.306000,270.769989,263.838989,266.272003,25637300,1
266.496002,276.510010,266.135010,274.023010,37808600,0
273.648987,278.683990,273.542999,276.496002,29442500,0
276.503998,281.705994,276.503998,281.653992,25942400,0
281.445007,294.058990,281.445007,283.679993,45717100,0
283.627991,285.299988,280.510010,285.299988,32108800,0
285.181000,296.212006,285.007996,293.787994,46331800,0
293.703003,306.330994,293.703003,304.618011,50808100,0
304.324005,318.170013,301.822998,313.855011,64495900,0
313.942993,334.169006,313.940002,328.015015,78305000,0
328.511993,332.777008,309.251007,314.165985,48598100,1
315.005005,327.471985,311.881012,325.431000,37001100,0
325.941986,365.359985,323.209015,361.188995,101918000,0
361.872986,417.899994,357.647003,403.416992,206162000,0
403.664001,495.562012,380.548004,411.562988,263900000,0
408.076996,447.561005,374.580994,386.354004,151824992,1
388.046997,395.835999,354.024994,374.470001,122687000,1
374.269012,390.585999,372.433014,386.481995,56625100,0
384.278015,389.894989,368.700012,373.368011,51817600,1
374.324005,385.278015,362.894989,380.256989,68224400,0
379.984009,381.386993,329.108002,336.819000,95797904,1
339.820007,340.584991,300.997009,311.084015,107070000,1
314.079010,345.080994,313.355988,338.152008,78477800,0
338.497986,340.914001,326.075012,336.752991,52003000,1
336.623993,338.181000,329.970001,332.906006,38612000,1
333.050995,334.661987,317.489990,320.165985,44213100,1
319.734985,331.626007,315.904999,330.751007,47980100,0
330.362000,338.350006,329.614014,335.093994,51001600,0
334.592987,336.531006,330.640015,334.589996,43783800,1
334.678986,335.334015,325.273010,326.148987,45011100,1
326.411011,326.472992,312.217010,322.022003,53152900,1
322.092010,328.158997,319.595001,326.927002,28200500,0
326.975006,327.010010,321.259003,324.536011,23439400,1
324.350006,325.118011,321.290009,323.045990,27478900,1
323.014008,323.058014,318.118011,320.045990,29362600,1
320.045013,329.134003,316.769989,328.205994,41666900,0
328.303009,366.756989,328.229004,352.683990,106105000,0
351.860992,363.588989,347.869995,358.041992,55179100,0
357.140991,359.536011,352.171997,357.381012,36816600,0
357.471985,371.938995,355.665985,371.294006,40409300,0
371.437012,382.363007,370.382996,377.321014,71701600,0
377.414001,378.931000,356.562988,362.488007,60452200,1
361.845001,362.231995,349.464996,359.187012,54160500,1
359.330994,370.274994,357.411987,361.045990,50714900,0
361.261993,363.515991,355.756989,363.183014,35784100,0
363.721008,389.785004,363.229004,388.949005,66282200,0
389.554993,402.808990,387.088989,388.782990,77762000,1
389.977997,399.968994,385.411011,395.536011,63455800,0
395.753998,415.562988,389.950012,415.562988,57801400,0
414.441010,423.119995,406.290985,417.562988,90917200,0
417.988007,419.509003,411.548004,415.479004,52138900,1
415.281006,451.937988,415.281006,451.937988,110944000,0
452.334991,469.102997,410.740997,434.997009,131969000,1
431.660004,441.679993,426.268005,433.755005,55050600,0
433.272003,447.141998,430.455994,444.182007,130496000,0
443.877991,465.321014,443.877991,465.321014,83121104,0
465.208008,465.208008,443.851013,454.933990,107944000,1
454.777008,457.859985,448.858002,456.078003,47978400,0
455.846985,465.177002,454.940002,463.615997,60220100,0
463.552002,465.580994,456.765015,462.321991,47892700,1
462.234009,462.644989,434.338013,442.684998,75409400,1
442.838013,444.729004,427.312012,438.639008,77639696,1
437.436005,443.687988,435.515991,436.571991,50840400,1
436.720001,444.528992,436.618988,442.401001,47161400,0
443.091003,458.455994,443.076996,454.984985,57157200,0
454.855011,458.304993,452.075012,455.653015,39078500,0
455.756012,457.489014,405.760010,417.273987,116166000,1
416.514008,424.006989,408.882996,422.822998,53591200,0
423.342987,429.769012,418.480988,422.278992,49638600,1
422.097992,432.983002,420.627014,432.983002,51596500,0
433.299988,434.386993,422.084015,426.619995,46889400,1
425.875000,432.920990,418.734985,430.566986,45996600,0
430.721008,436.246002,427.515015,434.334015,36278900,0
434.622009,436.062012,431.869995,433.437988,30096600,1
433.578003,433.743011,424.705994,430.010986,39633800,1
430.061005,434.516998,429.084015,433.091003,38477500,0
433.069000,434.182007,429.675995,431.959991,34522600,1
431.855988,431.855988,426.341003,429.105011,34042500,1
430.010986,458.765991,429.076996,458.048004,87562200,0
457.537994,462.933990,447.937988,453.230011,56993000,1
453.382996,454.640015,446.889008,447.610992,32278000,1
448.238007,448.308990,440.351013,447.990997,35995900,1
448.697998,450.661987,443.855011,448.428009,40450000,1
448.182007,448.182007,435.690002,435.690002,115607000,1
434.665009,435.186005,424.442993,432.371002,173888000,1
432.287994,433.324005,427.845001,430.306000,43945500,1
430.255005,430.255005,364.330994,364.330994,153351008,1
365.072998,390.557007,354.914001,387.536011,120352000,0
387.152008,390.964996,380.092010,382.299011,45319600,1
381.733002,388.104004,376.665009,387.167999,54403900,0
387.026001,387.730011,378.971985,380.148987,46819800,1
379.739990,425.266998,376.598999,420.230011,121720000,0
419.631989,422.877014,406.299988,410.261993,68338000,1
409.751007,410.410004,375.282013,382.492004,91546600,1
382.433990,394.542999,381.980988,387.490997,56247400,0
388.101990,405.484985,387.510010,402.971008,54824800,0
402.316986,402.316986,388.553986,391.726013,59062400,1
392.002014,397.765991,390.575012,392.153015,58147000,0
392.444000,396.842987,391.782013,394.971985,47424400,0
395.145996,395.502014,379.734985,380.289001,59247900,1
380.108002,384.378998,365.451996,379.473999,86125296,1
378.864990,380.916992,376.490997,378.255005,30284400,1
378.292999,380.346985,367.834991,368.766998,37894300,1
369.350006,378.071991,367.957001,373.056000,51656700,0
372.920013,375.882996,372.920013,374.447998,40378700,0
374.645996,374.950012,368.045013,369.949005,45933400,1
370.174011,391.608002,369.993011,389.593994,69285504,0
388.898010,391.093994,385.571991,386.549011,43825000,1
386.588989,386.631012,372.386993,376.522003,49249300,1
376.514008,380.871002,374.903015,376.619995,37076300,0
376.756989,379.878998,373.334015,373.446991,47671100,1
373.423004,377.246002,372.898010,376.028992,55318500,0
376.145996,385.483002,375.782990,381.648987,85130896,0
382.114014,383.130005,376.398987,379.653992,74375600,1
379.686005,384.954010,379.600006,384.263000,67042800,0
384.640991,391.859985,384.640991,391.859985,61911700,0
392.932007,407.230011,392.932007,407.230011,74469800,0
407.567993,410.381012,397.748993,400.184998,74070496,1
401.432007,408.945007,401.432007,407.488007,73093104,0
407.656006,421.166992,406.783997,416.321991,83193600,0
416.571991,425.996002,415.638000,422.372986,76752600,0
422.730011,423.104004,417.604004,420.785004,55711300,1
421.601013,441.984009,421.601013,437.164001,93992096,0
437.773010,448.045990,429.076996,438.798004,89820704,0
438.989014,439.045013,432.916992,437.747986,85385200,1
438.255005,439.858002,417.821014,420.735992,85244896,1
420.955994,425.549988,413.907013,424.954987,67743696,0
425.036987,427.718994,420.415009,424.544006,70798000,1
424.628998,432.152008,421.619995,432.152008,61486000,0
432.838989,434.230988,428.102997,432.519012,41893600,1
432.571014,435.683014,423.820007,433.503998,53033400,0
433.437988,441.506989,431.692993,437.696991,60694700,0
437.916992,439.653015,432.319000,435.122986,74895800,1
435.131012,435.916992,423.989014,423.989014,74955296,1
423.911987,425.372986,419.411011,421.651001,100484000,1
421.835999,425.178009,410.938995,410.938995,90856096,1
410.781006,411.256989,394.035004,400.570007,135384992,1
400.524994,411.907013,395.778015,407.707001,91212496,0
407.756989,415.916992,406.308990,414.321014,85762400,0
